╧ О/О;ьРПХУ-ЙНД ОЮПРХХ;мЮХЛЕМНБЮМХЕ РНБЮПЮ;оНЯРЮБЫХЙ;дЮРЮ ОПХУНДМНЦН ДНЙСЛЕМРЮ;мНЛЕП ОПХУНДМНЦН ДНЙСЛЕМРЮ;дЮРЮ МЮЙКЮДМНИ;мНЛЕП МЮЙКЮДМНИ;йНК-БН;яСЛЛЮ Б ГЮЙСОНВМШУ ЖЕМЮУ АЕГ мдя;яРЮБЙЮ мдя ОНЯРЮБЫХЙЮ;яСЛЛЮ мдя;яСЛЛЮ Б ГЮЙСОНВМШУ ЖЕМЮУ Я мдя
4177;200200079170;кюрпюм 4лц. ╧10 рюа. о/о/н /тюплгюыхрю/;йЮРПЕМ Ц.уХЛЙХ;23.09.2021;2003785;22.09.2021;8251622-30;2;541.10;10%;54.10;595.20
4178;200200079171;кхмейя тнпре ╧14 йюоя. /кей/;йЮРПЕМ Ц.уХЛЙХ;23.09.2021;2003785;22.09.2021;8251622-30;2;958.88;10%;95.88;1054.76
4179;200200079173;лейяхопхл 125лц. ╧60 рюа. о/о/н /мхфтюпл/;йЮРПЕМ Ц.уХЛЙХ;23.09.2021;2003785;22.09.2021;8251622-30;2;540.76;10%;54.08;594.84
4180;200200079180;яхнтнп 500 ╧60 рюа. о/н /аепкхм уелх/;йЮРПЕМ Ц.уХЛЙХ;23.09.2021;2003785;22.09.2021;8251622-30;2;387.64;10%;38.76;426.40
4181;200200079183;рпхледюр тнпре 300лц. ╧60 рюа.опнкнмц. о/о/н;йЮРПЕМ Ц.уХЛЙХ;23.09.2021;2003785;22.09.2021;8251622-30;2;2360.92;10%;236.10;2597.02
4182;200200079184;спяняюм 250лц. ╧100 йюоя. /опн.лед.жя/;йЮРПЕМ Ц.уХЛЙХ;23.09.2021;2003785;22.09.2021;8251622-30;2;2701.72;10%;270.18;2971.90
4183;200200079195;смцю-пся мюйнкеммхй-аюмдюф йнлопеяяхнммши п.2 /юпр.я327/;оСКЭЯ ;23.09.2021;2003786;22.09.2021;апм00685299;2;357.88;;0.00;357.88
4184;200200079211;беярхан 16лц. ╧30 рюа. /юйрюбхя/;оСКЭЯ ;23.09.2021;2003787;22.09.2021;апм00685300;2;386.42;10%;38.64;425.06
4185;200200079213;бхмонжерхм пемебюк 5лц. ╧50 рюа. /намнбкемхе/;оСКЭЯ ;23.09.2021;2003787;22.09.2021;апм00685300;2;170.04;10%;17.00;187.04
4186;200200079215;цкхлеохпхд 4лц. ╧30 рюа. /бепрейя/;оСКЭЯ ;23.09.2021;2003787;22.09.2021;апм00685300;2;492.00;10%;49.20;541.20
4187;200200079222;йкнохднцпек-яг 75лц. ╧60 рюа. о/о/н /яебепмюъ гбегдю/;оСКЭЯ ;23.09.2021;2003787;22.09.2021;апм00685300;2;1132.92;10%;113.30;1246.22
4188;200200079227;кхгхмнопхк 20лц. ╧30 рюа. /бепрейя/;оСКЭЯ ;23.09.2021;2003787;22.09.2021;апм00685300;2;346.00;10%;34.60;380.60
4189;200200079231;кнпхярю 50лц. ╧30 рюа. о/о/н /KRKA/;оСКЭЯ ;23.09.2021;2003787;22.09.2021;апм00685300;2;328.24;10%;32.82;361.06
4190;200200079235;мюгхбхм яемяхрхб 11,25лц/лк. 10лк. ╧1 1+ мюгюк.яопеи тк.;оСКЭЯ ;23.09.2021;2003787;22.09.2021;апм00685300;2;346.96;10%;34.70;381.66
4191;200200079247;яхкдемютхк-яг 100лц. ╧20 рюа. о/о/н /яебепмюъ гбегдю/;оСКЭЯ ;23.09.2021;2003787;22.09.2021;апм00685300;2;1002.88;10%;100.28;1103.16
4192;200200079250;ярноюмцхм-ребю 0,2% 30лк. яопеи д/леяр.опхл. тк.;оСКЭЯ ;23.09.2021;2003787;22.09.2021;апм00685300;2;380.40;10%;38.04;418.44
4193;200200079257;ткчдхрей 5% 125лк. ╧1 яхпно тк.;оСКЭЯ ;23.09.2021;2003787;22.09.2021;апм00685300;2;682.06;10%;68.20;750.26
4194;200200079258;жепюйянм 100лц/лк. 10лк. ╧10 п-п д/опхелю бмсрпэ оюй. /теппеп/;оСКЭЯ ;23.09.2021;2003787;22.09.2021;апм00685300;2;4067.94;10%;406.80;4474.74
4195;200200079259;жепсйюк 5лц/лк. 2лк. ╧10 п-п д/б/б,б/л юло. /юбд тюплю/ребю/;оСКЭЯ ;23.09.2021;2003787;22.09.2021;апм00685300;2;367.74;10%;36.78;404.52
4196;200200079277;рюмрсл бепде 0,15% 120лк. п-п д/леяр.опхл. тк.;цпюмд йюохрюк ялнкемяй ннн тй;23.09.2021;2003788;23.09.2021;21-0-619068;2;504.56;10%;50.46;555.02
4197;200200079280;лскэрхтнпр ╧14 ьхо.рюа.;цпюмд йюохрюк ялнкемяй ннн тй;23.09.2021;2003789;23.09.2021;21-0-619069;2;267.28;20%;53.46;320.74
4198;200200079281;янтэъ цуй йпел д/рекю унмдпнхрхм+цкчйнгюлхм 125лк.;цпюмд йюохрюк ялнкемяй ннн тй;23.09.2021;2003789;23.09.2021;21-0-619069;2;165.34;20%;33.06;198.40
4199;200200079284;ютпхм щйярпн 0,05% 15лк. ╧1 мюгюк.яопеи тк.;гДПЮБЯЕПБХЯ;23.09.2021;2003790;23.09.2021;E12845057/37832627;2;525.84;10%;52.58;578.42
4200;200200079289;меипнлскэрхбхр 2лк. ╧10 п-п д/б/л юло.;гДПЮБЯЕПБХЯ;23.09.2021;2003790;23.09.2021;E12845057/37832627;2;986.66;10%;98.66;1085.32
4201;200200079305;нлеопюгнк-юйпхухм 20лц. ╧30 йюоя. /юйпхухм/;юБЕЯРЮ ;23.09.2021;2003793;23.09.2021;л2959999;2;105.88;10%;10.58;116.46
4202;200200079313;дхнйяхдхм 10лц/лк. 10лк. ╧10 п-п д/б/онк. х мюпсф.опхл. юло. /бюкемрю/мнбняхаухлтюпл/теплемр/;оПНТХРлЕД;23.09.2021;2003796;23.09.2021;26065/498-21;2;1140.40;10%;114.04;1254.44
4203;200200079319;юпхтнм перюпд 1,5лц. ╧30 рюа. йнмрп.бшяб. о/о/н /яепбэе/;оПНРЕЙ;23.09.2021;2003797;23.09.2021;166481048-002;2;314.90;10%;31.50;346.40
4204;200200079324;апнмун-лсмюк 7лц. ╧10 йюоя.;оПНРЕЙ;23.09.2021;2003797;23.09.2021;166481048-002;2;915.90;10%;91.58;1007.48
4205;200200079327;цпюллхдхм я юмеярерхйнл 112днг яопеи д/леяр.опхл. днгхп.;оПНРЕЙ;23.09.2021;2003797;23.09.2021;166481048-002;2;604.50;10%;60.46;664.96
4206;200200079330;днмнплхк 15лц. ╧30 рюа. о/о/н;оПНРЕЙ;23.09.2021;2003797;23.09.2021;166481048-002;2;527.90;10%;52.80;580.70
4207;200200079339;йкнрпхлюгнк-ребю 1% 30ц. йпел д/мюпсф.опхл. рсаю;оПНРЕЙ;23.09.2021;2003797;23.09.2021;166481048-002;2;338.80;10%;33.88;372.68
4208;200200079343;кхмейя тнпре ╧28 йюоя. /кей/;оПНРЕЙ;23.09.2021;2003797;23.09.2021;166481048-002;2;1387.98;10%;138.80;1526.78
4209;200200079347;мюмнрпнохк мнбн 100лц. ╧30 рюа. /бюкемрю/;оПНРЕЙ;23.09.2021;2003797;23.09.2021;166481048-002;2;1602.68;10%;160.26;1762.94
4210;200200079348;мнкэоюгю 20лц. ╧28 рюа.йь/пюярб. о/н /KRKA/;оПНРЕЙ;23.09.2021;2003797;23.09.2021;166481048-002;2;481.32;10%;48.14;529.46
4211;200200079354;яхкйнтхйя кеийнокюяр. 2у500ял рйюм. [SILKOFIX];оПНРЕЙ;23.09.2021;2003797;23.09.2021;166481048-002;2;84.44;10%;8.44;92.88
4212;200200079357;рюмрсл бепде кхлнм 3лц. ╧20 рюа.;оПНРЕЙ;23.09.2021;2003797;23.09.2021;166481048-002;2;435.88;10%;43.58;479.46
4213;200200079360;ткчйнярюр 50лц. ╧7 йюоя. /нрхяхтюпл/;оПНРЕЙ;23.09.2021;2003797;23.09.2021;166481048-002;2;602.22;10%;60.22;662.44
4214;200200079382;ярхккюбхр 10лк. п-п д/сундю гю цкюг. сбкюфм. тк.;йЮРПЕМ Ц.уХЛЙХ;24.09.2021;2003803;23.09.2021;8293357-30;2;788.82;10%;78.88;867.70
4215;200200079384;ткелнйяхм янкчрюа 500лц. ╧20 рюа.дхяоепц. /юяреккюя/;йЮРПЕМ Ц.уХЛЙХ;24.09.2021;2003803;23.09.2021;8293357-30;2;537.70;10%;53.76;591.46
4216;200200079393;дхпнрнм 10лц. ╧28 рюа. /цеденм пхуреп/;юПЮК ОКЧЯ;24.09.2021;2003804;23.09.2021;8310347;2;302.56;10%;30.26;332.82
4217;200200079402;дчпейя опегепбюрхб CLASSIC ╧3 [DUREX];юПЮК ОКЧЯ;24.09.2021;2003805;23.09.2021;8310346;2;200.48;10%;20.04;220.52
4218;200200079403;пхмгюяхо я бхр.я юоекэяхм 5ц. ╧5 онп. д/п-пю д/опхелю бмсрпэ оюй.;юПЮК ОКЧЯ;24.09.2021;2003805;23.09.2021;8310346;2;299.42;10%;29.94;329.36
4219;200200079416;ршяъвекхярмхйю рпюбю 50ц. /йпюямнцнпяй/;"ннн ""юЙЖЕМРЛЕД""";24.09.2021;2003806;24.09.2021;бл0385020;2;86.36;10%;8.64;95.00
4220;200200079417;унтхрнк 200лц/лк. 120лк. п-п д/опхелю бмсрпэ тк.;"ннн ""юЙЖЕМРЛЕД""";24.09.2021;2003806;24.09.2021;бл0385020;2;871.44;10%;87.14;958.58
4221;200200079421;нлпнм хмцюкърнп меаскюигеп йнлопея. C-17 /юпр.NE-C101-RU/ [OMRON];яХщЯ лЕДХЙЮ йЮКСЦЮ ;24.09.2021;2003807;23.09.2021;10817;2;4210.00;;0.00;4210.00
4222;200200079422;нлпнм хмцюкърнп NE-C21-RU /юпр.NE-C803-RU/ [OMRON];яХщЯ лЕДХЙЮ йЮКСЦЮ ;24.09.2021;2003807;23.09.2021;10817;2;5716.00;;0.00;5716.00
4223;200200079428;мюмнокюяр тнпре окюяршпэ наеганк. 7у9ял. ╧3;цпюмд йюохрюк ялнкемяй ннн тй;24.09.2021;2003808;24.09.2021;21-0-621725;2;200.00;10%;20.00;220.00
4224;200200079429;яйнпюъ онлныэ аюкэгюл ахнюйрхбмши д/пюм 35лк.;цпюмд йюохрюк ялнкемяй ннн тй;24.09.2021;2003808;24.09.2021;21-0-621725;2;141.06;20%;28.22;169.28
4225;200200079437;кхдюгю 64ед ╧10 кхнт. д/п-пю д/хм. х леяр.опхл. юло.;цпюмд йюохрюк ялнкемяй ннн тй;24.09.2021;2003809;24.09.2021;21-0-621724;2;1086.96;10%;108.70;1195.66
4226;200200079441;нтрюцекэ 0,25% 10ц. цк.цекэ тк.;цпюмд йюохрюк ялнкемяй ннн тй;24.09.2021;2003809;24.09.2021;21-0-621724;2;609.70;10%;60.98;670.68
4227;200200079442;онкхнйяхднмхи 12лц. ╧10 рюа. /оерпнбюйя/;цпюмд йюохрюк ялнкемяй ннн тй;24.09.2021;2003809;24.09.2021;21-0-621724;2;1430.64;10%;143.06;1573.70
4228;200200079444;пнгюпр 10лц. ╧90 рюа. о/о/н;цпюмд йюохрюк ялнкемяй ннн тй;24.09.2021;2003809;24.09.2021;21-0-621724;2;2556.08;10%;255.60;2811.68
4229;200200079446;щкесрепнйнййю щйярпюйр 100лц. ╧30 рюа. /бхтхреу/;цпюмд йюохрюк ялнкемяй ннн тй;24.09.2021;2003809;24.09.2021;21-0-621724;2;143.46;10%;14.34;157.80
4230;200200079453;лсйняюр 100лц/лк. 1лк. ╧10 п-п д/б/л юло. /дхюлед/;оСКЭЯ ;24.09.2021;2003810;23.09.2021;апм00689047;2;1496.64;10%;149.66;1646.30
4231;200200079454;мюиг 100лц. ╧20 рюа.;оСКЭЯ ;24.09.2021;2003810;23.09.2021;апм00689047;2;363.22;10%;36.32;399.54
4232;200200079455;яхпдюксд 4лц. ╧30 рюа. /мнбюпрхя/;оСКЭЯ ;24.09.2021;2003810;23.09.2021;апм00689047;2;495.32;10%;49.54;544.86
4233;200200079456;юйбюлюяреп 0,65% 50лк. мюгюк.яопеи /щбюкюп/;оСКЭЯ ;24.09.2021;2003811;23.09.2021;апм00689248;2;385.76;10%;38.58;424.34
4234;200200079462;южж 200 ╧20 ьхо.рюа. /яюмднг/;оСКЭЯ ;24.09.2021;2003811;23.09.2021;апм00689248;2;438.14;10%;43.82;481.96
4235;200200079464;бхцюмрнк 10лк. люяк. п-п д/опхелю бмсрпэ тк./йюо. /лепй/;оСКЭЯ ;24.09.2021;2003811;23.09.2021;апм00689248;2;303.94;10%;30.40;334.34
4236;200200079465;бхтепнм-3 1000000ле ╧10 ясоо. пейр. /тепнм/;оСКЭЯ ;24.09.2021;2003811;23.09.2021;апм00689248;2;963.40;10%;96.34;1059.74
4237;200200079466;дхйкнтемюй-юйня 5% 100ц. цекэ /яхмрег/;оСКЭЯ ;24.09.2021;2003811;23.09.2021;апм00689248;2;448.50;10%;44.84;493.34
4238;200200079469;днйрнп лнл ╧20 оюярхкйх тпсйрнбше;оСКЭЯ ;24.09.2021;2003811;23.09.2021;апм00689248;2;242.70;10%;24.28;266.98
4239;200200079471;йюквей 10лц. ╧30 рюа. /хойю/;оСКЭЯ ;24.09.2021;2003811;23.09.2021;апм00689248;2;284.02;10%;28.40;312.42
4240;200200079477;йяюпекрн 15лц. ╧28 рюа. о/о/н /аюиеп/;оСКЭЯ ;24.09.2021;2003811;23.09.2021;апм00689248;2;5080.80;10%;508.08;5588.88
4241;200200079478;кюгнкбюм 30лц/5лк. 100лк. ╧1 бйся гелкъмхйх яхпно тк. /аепхмцеп/;оСКЭЯ ;24.09.2021;2003811;23.09.2021;апм00689248;2;403.48;10%;40.34;443.82
4242;200200079480;лерхкспюжхк 500лц. ╧10 ясоо. пейр. /мхфтюпл/;оСКЭЯ ;24.09.2021;2003811;23.09.2021;апм00689248;2;175.14;10%;17.52;192.66
4243;200200079487;люякн накеохунбне 50лк. /юкрюибхрюлхмш/;оСКЭЯ ;24.09.2021;2003811;23.09.2021;апм00689248;2;391.88;10%;39.18;431.06
4244;200200079489;яанп щкейюянк 2ц. ╧20 оюй. /йпюямнцнпяй/;оСКЭЯ ;24.09.2021;2003811;23.09.2021;апм00689248;2;139.96;10%;14.00;153.96
4245;200200079496;српнфеярюм 200лц. ╧14 йюоя. /аегем/;оСКЭЯ ;24.09.2021;2003811;23.09.2021;апм00689248;2;703.58;10%;70.36;773.94
4246;200200079497;тксхтнпр 2,7/5ц. ╧10 цпюм. д/ясяо. оюй.;оСКЭЯ ;24.09.2021;2003811;23.09.2021;апм00689248;2;772.76;10%;77.28;850.04
4247;200200079499;ункхяюк 10ц. цекэ ярнлюр.;оСКЭЯ ;24.09.2021;2003811;23.09.2021;апм00689248;2;672.72;10%;67.28;740.00
4248;200200079503;юйбюкнп тнпре 150лк. 1+ мюгюк.дсь;оСКЭЯ ;24.09.2021;2003812;23.09.2021;апм00689247;2;703.20;10%;70.32;773.52
4249;200200079510;янкцюп йнмжемрпюр пшаэецн фхпю нлецю-3 ╧60 йюоя.;оСКЭЯ ;24.09.2021;2003812;23.09.2021;апм00689247;2;1063.20;20%;212.64;1275.84
4250;200200079511;ярхккюбхр 10лк. п-п д/сундю гю цкюг. сбкюфм. тк.;оСКЭЯ ;24.09.2021;2003812;23.09.2021;апм00689247;2;786.84;10%;78.68;865.52
4251;200200079515;бемюпся 1000лц. ╧30 рюа. о/о/н;юБЕЯРЮ ;24.09.2021;2003814;24.09.2021;л2972844;2;2017.00;10%;201.70;2218.70
4252;200200079531;яхмюткюм-юйпхухм 0,025% 10ц. люгэ;гДПЮБЯЕПБХЯ;24.09.2021;2003816;24.09.2021;E12855831/37851359;2;123.06;10%;12.30;135.36
4253;200200079533;щмюо 5лц. ╧60 рюа. /KPKA/;гДПЮБЯЕПБХЯ;24.09.2021;2003816;24.09.2021;E12855831/37851359;2;177.96;10%;17.80;195.76
4254;200200079540;люйлхпнп йнлокейя 500лц.+200000ле ╧8 йюоя. бюц.;оПНРЕЙ;24.09.2021;2003818;24.09.2021;166622017-001;2;1468.84;10%;146.88;1615.72
4255;200200079543;ткчдхрей 2% 125лк. ╧1 яхпно д/дереи тк.;оПНРЕЙ;24.09.2021;2003818;24.09.2021;166622017-001;2;695.90;10%;69.58;765.48
4256;200200079551;де-мнк 120лц. ╧112 рюа. о/о/н /юяреккюя/;оПНРЕЙ;24.09.2021;2003820;24.09.2021;166590930-002;2;1476.34;10%;147.64;1623.98
4257;200200079556;йкхмяю кеийнокюяр. тхйя. рйюм. нямнбю 2у500;оПНРЕЙ;24.09.2021;2003820;24.09.2021;166590930-002;2;102.12;10%;10.22;112.34
4258;200200079558;йнлокхбхр йюкэжхи д3 д/люкшьеи 200лц.+50ле/5лк. 43ц. 100лк. ╧1 онп. д/ясяо. д/опхелю бмсрпэ тк.;оПНРЕЙ;24.09.2021;2003820;24.09.2021;166590930-002;2;475.72;10%;47.58;523.30
4259;200200079563;лхкдпнмюр 250лц. ╧40 йюоя. /цпхмдейя/;оПНРЕЙ;24.09.2021;2003820;24.09.2021;166590930-002;2;390.00;10%;39.00;429.00
4260;200200079564;лне янкмшьйн аюкэгюл д/цса юкнщ 2,8ц. ярхй;оПНРЕЙ;24.09.2021;2003820;24.09.2021;166590930-002;2;49.22;20%;9.84;59.06
4261;200200079567;меипнлскэрхбхр ╧60 рюа. о/о/н;оПНРЕЙ;24.09.2021;2003820;24.09.2021;166590930-002;2;1327.70;10%;132.76;1460.46
4262;200200079570;мнбхцюм ╧20 рюа. о/о/н;оПНРЕЙ;24.09.2021;2003820;24.09.2021;166590930-002;2;308.36;10%;30.84;339.20
4263;200200079583;яеангнк 100лк. ьюлосмэ;оПНРЕЙ;24.09.2021;2003820;24.09.2021;166590930-002;2;514.00;20%;102.80;616.80
4264;200200079594;жхмнбхр ьюлосмэ о/оепунрх 150лк.;оПНРЕЙ;24.09.2021;2003820;24.09.2021;166590930-002;2;463.50;20%;92.70;556.20
4265;200200079595;жхрнбхп-3 ╧12 йюоя.;оПНРЕЙ;24.09.2021;2003820;24.09.2021;166590930-002;2;657.38;10%;65.74;723.12
4266;200200079596;щкхйбхя 5лц. ╧20 рюа. о/о/н /отюигеп/апхярнк-люиепя/;оПНРЕЙ;24.09.2021;2003820;24.09.2021;166590930-002;2;1418.74;10%;141.88;1560.62
4267;200200079597;щмрепнтспхк 200лц. ╧16 йюоя.;оПНРЕЙ;24.09.2021;2003820;24.09.2021;166590930-002;2;556.36;10%;55.64;612.00
4268;200200079602;апнмухопер 100лк. яхпно тк.;йЮРПЕМ Ц.уХЛЙХ;25.09.2021;2003826;24.09.2021;8317364-30;2;762.46;10%;76.24;838.70
4269;200200079603;апнмухопер ро ╧20 рюа. о/н;йЮРПЕМ Ц.уХЛЙХ;25.09.2021;2003826;24.09.2021;8317364-30;2;538.16;10%;53.82;591.98
4270;200200079611;юктксрно 1лк. ╧10 п-п д/хм. юло.;оСКЭЯ ;25.09.2021;2003828;24.09.2021;апм00692792;2;2842.20;10%;284.22;3126.42
4271;200200079613;юяоюпйюл пемебюк ╧56 рюа. /намнбкемхе/;оСКЭЯ ;25.09.2021;2003828;24.09.2021;апм00692792;2;175.12;10%;17.52;192.64
4272;200200079617;бюкяюпрюм 160лц. ╧30 рюа. о/о/н /бепрейя/;оСКЭЯ ;25.09.2021;2003828;24.09.2021;апм00692792;2;644.00;10%;64.40;708.40
4273;200200079621;беярхан 24лц. ╧30 рюа. /юйрюбхя/;оСКЭЯ ;25.09.2021;2003828;24.09.2021;апм00692792;2;529.40;10%;52.94;582.34
4274;200200079626;цпюмдюйяхм 50лц. ╧60 рюа.;оСКЭЯ ;25.09.2021;2003828;24.09.2021;апм00692792;2;1429.98;10%;143.00;1572.98
4275;200200079628;дхпнрнм 5лц. ╧28 рюа. /цеденм пхуреп/;оСКЭЯ ;25.09.2021;2003828;24.09.2021;апм00692792;2;177.98;10%;17.80;195.78
4276;200200079634;кюгнкбюм пхмн 0,118% 10лк. мюгюк.яопеи тк.;оСКЭЯ ;25.09.2021;2003828;24.09.2021;апм00692792;2;525.40;10%;52.54;577.94
4277;200200079636;кебнткнйяюжхм-ребю 500лц. ╧14 рюа. о/о/н /ребю/;оСКЭЯ ;25.09.2021;2003828;24.09.2021;апм00692792;2;1143.16;10%;114.32;1257.48
4278;200200079637;люцме б6 ╧60 рюа. о/н;оСКЭЯ ;25.09.2021;2003828;24.09.2021;апм00692792;2;879.32;10%;87.94;967.26
4279;200200079639;лхднйюкл 150лц. ╧30 рюа. о/о/н /цеденм пхуреп/;оСКЭЯ ;25.09.2021;2003828;24.09.2021;апм00692792;2;717.90;10%;71.80;789.70
4280;200200079642;лнткюйяхъ 400лц. ╧7 рюа. о/о/н /йпйю/;оСКЭЯ ;25.09.2021;2003828;24.09.2021;апм00692792;2;784.84;10%;78.48;863.32
4281;200200079646;мспнтем хмремяхб 200лц.+500лц ╧12 рюа. о/о/н;оСКЭЯ ;25.09.2021;2003828;24.09.2021;апм00692792;2;340.32;10%;34.04;374.36
4282;200200079650;оепхмебю 4лц. ╧90 рюа. /KRKA/;оСКЭЯ ;25.09.2021;2003828;24.09.2021;апм00692792;2;785.70;10%;78.56;864.26
4283;200200079661;тксйнмюгнк 50лц. ╧7 йюоя. /бепрейя/;оСКЭЯ ;25.09.2021;2003828;24.09.2021;апм00692792;2;90.00;10%;9.00;99.00
4284;200200079663;ункхяюк 15ц. цекэ ярнлюр.;оСКЭЯ ;25.09.2021;2003828;24.09.2021;апм00692792;2;816.36;10%;81.64;898.00
4285;200200079667;цнленбнйя ╧60 рюа. о/н цнленоюр.;оСКЭЯ ;25.09.2021;2003829;24.09.2021;апм00692791;2;818.18;10%;81.82;900.00
4286;200200079675;юдфхяеор лемрнк+щбйюкхор ╧24 рюа. д/пюяя.;цпюмд йюохрюк ялнкемяй ннн тй;25.09.2021;2003830;25.09.2021;21-0-625080;2;196.54;10%;19.66;216.20
4287;200200079680;беппсйюжхд 2ц. п-п д/мюпсф.опхл. тк. /перхмнхд/;цпюмд йюохрюк ялнкемяй ннн тй;25.09.2021;2003830;25.09.2021;21-0-625080;2;439.82;10%;43.98;483.80
4288;200200079685;хмднлерюжхм-юкэртюпл 100лц. ╧10 ясоо.;цпюмд йюохрюк ялнкемяй ннн тй;25.09.2021;2003830;25.09.2021;21-0-625080;2;161.94;10%;16.20;178.14
4289;200200079692;кхмйюя кнп кхлнм+лед ╧16 оюярхкйх;цпюмд йюохрюк ялнкемяй ннн тй;25.09.2021;2003830;25.09.2021;21-0-625080;2;199.34;10%;19.94;219.28
4290;200200079697;мнпбюяй 5лц. ╧30 рюа. /отюигеп/;цпюмд йюохрюк ялнкемяй ннн тй;25.09.2021;2003830;25.09.2021;21-0-625080;2;314.38;10%;31.44;345.82
4291;200200079699;пхмнмнпл-ребю 0,05% 20лк. д/дереи мюгюк.яопеи /ребю/;цпюмд йюохрюк ялнкемяй ннн тй;25.09.2021;2003830;25.09.2021;21-0-625080;2;137.30;10%;13.74;151.04
4292;200200079703;тхгхнремг 0,2лц. ╧28 рюа. о/о/н /щаанрр/;цпюмд йюохрюк ялнкемяй ннн тй;25.09.2021;2003830;25.09.2021;21-0-625080;2;972.72;10%;97.28;1070.00
